param_Ne	param_log_time_split_AfrEur	param_log_time_admixture	param_log_time_Afr_ex	param_log_severity	param_Ne_Afr_anc	param_Ne_Eur	param_log_Ne_Eur_bn	param_Ne_Ame	param_log_Ne_Ame_bn	param_proportion_admixture
8.27096e+06	5.24989	3.77272	6.68066	1.66604	1.45292e+07	1.31494e+06	4.64438	2.24723e+07	3.94751	0.716279
7.19161e+06	6.35463	3.24625	6.60541	1.0041	1.81827e+07	7.89227e+06	3.47009	1.51378e+07	4.01092	0.851707
1.78275e+07	4.03991	2.95494	6.16388	0.066248	6.33267e+06	3.49373e+06	3.15762	561598	2.18479	0.403263
1.44494e+07	4.20539	3.52193	5.83254	0.042182	6.7287e+06	8.42361e+06	2.84778	1.8275e+07	2.94767	0.853325
3.23931e+06	4.38158	3.30118	6.82786	0.233409	7.53279e+06	7.1426e+06	3.19608	2.81909e+07	2.62398	0.658113
4.8659e+06	4.71488	3.04322	5.98135	-0.475814	4.0074e+06	4.16045e+06	3.46882	2.42415e+07	3.97275	0.887132
1.9254e+07	4.21065	2.80033	6.49094	0.908467	3.80055e+06	4.13275e+06	3.16044	6.44217e+06	4.03379	0.836976
1.13004e+07	5.33742	3.37461	6.43705	1.81819	1.45652e+07	2.72387e+06	4.7196	1.83345e+07	3.04984	0.860892
8.45448e+06	4.29177	2.97944	5.95144	0.100399	4.89586e+06	7.07886e+06	3.16532	1.74263e+07	2.93248	0.781176
1.38633e+07	5.09193	2.97728	6.54649	1.92024	1.37282e+07	8.06171e+06	4.78503	1.27842e+07	2.74455	0.41769
1.05614e+07	5.71645	2.86415	6.68759	1.61279	9.59449e+06	4.29026e+06	4.8827	2.99945e+07	3.94092	0.584457
3.35199e+06	5.92646	2.29928	6.14189	0.471464	1.97946e+07	6.63136e+06	2.30074	2.02542e+07	2.49685	0.927803
1.14289e+07	5.00841	3.46579	6.68959	1.665	1.50778e+07	2.61835e+06	4.31346	2.45458e+07	3.76038	0.752731
1.56281e+07	5.83341	2.45771	6.69163	1.28522	1.54033e+07	2.63832e+06	4.97687	2.2797e+07	3.38447	0.647197
1.72578e+07	4.09187	3.75584	6.6768	1.8377	1.83302e+07	3.61368e+06	3.0465	1.49921e+07	4.65545	0.589533
8.61189e+06	5.65809	2.74774	6.42732	-1.28112	1.43835e+06	4.68254e+06	4.89018	1.05368e+07	2.41541	0.232004
1.3257e+07	6.20921	2.57117	6.35778	0.666177	7.99089e+06	1.71309e+06	4.66406	1.97483e+07	2.19205	0.637286
9.05672e+06	5.21987	2.31851	6.54317	1.87507	1.85533e+07	1.98353e+06	4.60972	1.30362e+07	3.91234	0.90521
1.92797e+07	4.58147	2.1868	6.61627	1.43575	1.15501e+07	2.31072e+06	4.09335	1.8998e+07	4.29189	0.608491
5.45084e+06	5.39906	3.87415	6.55394	0.7012	1.06581e+07	2.54331e+06	4.84645	1.01407e+07	3.03534	0.743962
1.56565e+07	5.14188	3.10926	6.29315	0.717976	1.9761e+07	631483	4.71344	1.04323e+06	3.73602	0.518384
1.22128e+07	4.68945	2.40632	6.63732	0.192736	2.11158e+06	1.71821e+06	3.99162	1.35669e+07	4.29348	0.77261
1.07539e+07	5.01783	2.7054	6.02134	-0.824075	2.33694e+06	5.49827e+06	4.34723	446615	4.06082	0.94144
1.23822e+07	4.95976	2.69729	6.50466	1.94902	1.48032e+07	8.53315e+06	4.86469	8.53525e+06	3.04054	0.918741
7.573e+06	4.85408	3.13304	5.91432	-1.88623	2.87028e+06	7.60035e+06	3.88756	9.21235e+06	3.27932	0.89629
9.06327e+06	4.95299	2.4624	6.49151	1.5317	8.55988e+06	157948	4.1628	9.00799e+06	2.98266	0.725355
1.08443e+07	4.58992	3.0406	6.6464	0.828832	1.18731e+07	4.45255e+06	3.50355	4.14299e+06	2.77764	0.359296
1.55176e+07	5.17513	3.06406	6.12535	0.274769	5.56471e+06	6.72175e+06	4.47827	5.56621e+06	3.51166	0.700752
6.96831e+06	5.19692	3.64523	6.68568	0.7548	1.38057e+07	5.43491e+06	4.41615	1.11181e+07	2.94492	0.37686
1.22352e+07	4.79424	2.45439	6.64677	0.071173	167836	8.89084e+06	3.96639	1.64342e+07	3.66574	0.648718
2.80816e+06	5.67254	3.71175	6.77635	-1.98541	3.37157e+06	7.40505e+06	4.27902	1.88029e+07	4.79976	0.941605
5.65895e+06	5.17276	2.9655	6.69504	1.68845	1.82882e+07	748736	4.72585	2.50994e+07	3.5805	0.7784
9.49038e+06	5.11099	3.87461	6.09964	0.446705	1.83064e+07	2.17639e+06	4.20611	5.38455e+06	4.80334	0.974351
1.157e+07	4.46699	2.3119	6.52734	0.985951	1.72352e+07	6.90738e+06	3.89747	2.62158e+07	3.7054	0.606561
6.59655e+06	6.21529	3.03404	6.26806	-0.361646	2.49242e+06	1.99754e+06	3.03076	1.87513e+07	2.92462	0.846998
3.85346e+06	5.10468	3.05388	6.96124	1.55847	1.78296e+07	3.4664e+06	4.34314	1.49629e+06	2.47011	0.341811
1.65963e+07	4.38404	3.54916	6.36314	-1.07957	1.91983e+06	3.16991e+06	3.78482	2.70518e+07	2.74313	0.072785
1.50724e+07	4.5586	3.30318	6.65646	1.04691	9.51705e+06	2.93017e+06	4.18165	1.16211e+07	4.84274	0.828502
1.55976e+07	4.61817	2.02171	6.31726	0.309743	4.7858e+06	3.13018e+06	3.82	2.15486e+07	3.5693	0.787776
1.52093e+07	5.39113	2.02244	6.61571	1.28344	7.01903e+06	2.3928e+06	4.33364	9.82378e+06	4.34178	0.519633
3.22843e+06	5.88497	2.91112	6.98057	-1.23978	3.89943e+06	6.81501e+06	4.52249	1.59238e+07	2.61742	0.849327
7.5814e+06	4.30208	3.58506	6.56844	1.66956	9.89428e+06	9.18157e+06	3.46678	2.81294e+07	2.72438	0.064215
1.42269e+07	4.26352	2.78098	6.51113	1.62026	1.86582e+07	8.33423e+06	3.06481	2.82611e+07	4.3319	0.637337
1.65981e+07	5.63999	2.84012	6.05158	-1.03615	3.10017e+06	7.90418e+06	4.5697	2.51646e+07	4.01724	0.843626
1.3676e+07	4.12157	2.72056	6.15107	0.341419	7.86342e+06	548576	3.67371	1.0483e+07	2.28166	0.407517
5.84285e+06	4.63154	3.60895	6.54929	-0.117291	5.56012e+06	3.74452e+06	3.7199	1.77364e+06	3.20549	0.823398
1.42734e+07	5.32542	3.60564	6.30446	0.526851	1.48228e+07	2.74994e+06	4.27384	2.50365e+07	4.88702	0.637292
1.35783e+07	4.82186	3.48116	6.4405	1.61033	1.94552e+06	3.19756e+06	4.05729	2.23916e+07	3.77084	0.546922
1.05116e+07	5.21115	3.03163	5.9899	-1.42902	2.16892e+06	1.29624e+06	4.32334	1.37455e+07	2.86707	0.94207
1.8314e+07	6.33652	2.35345	6.54398	1.8745	510333	2.32858e+06	4.86937	2.34946e+07	4.7086	0.709757
1.54016e+07	4.23696	3.21304	6.44282	1.81019	1.79777e+07	9.14081e+06	3.41006	9.15382e+06	3.18408	0.309738
1.20608e+07	4.17889	3.11422	6.57606	0.755639	7.4232e+06	6.72123e+06	3.32203	4.13414e+06	4.95033	0.863982
4.55421e+06	4.00898	2.18655	6.78401	1.802	1.87092e+07	9.02416e+06	2.71743	2.00426e+07	2.05959	0.753391
1.97882e+07	5.10842	2.29967	6.30414	-1.26949	2.26498e+06	4.1657e+06	3.8684	1.91816e+07	2.29074	0.828082
1.78158e+07	5.05376	2.66156	6.51457	0.947844	3.53049e+06	7.65554e+06	4.81819	7.25228e+06	2.84172	0.418686
1.91037e+07	4.71717	3.23753	5.85982	-1.49997	2.2954e+06	2.24519e+06	3.92717	1.45882e+07	2.88037	0.390693
1.63454e+07	4.1577	2.20381	6.49826	0.516728	1.7594e+06	1.75941e+06	2.96561	9.23816e+06	4.40145	0.819676
1.39697e+07	5.52963	2.73093	6.30566	0.420645	7.64102e+06	2.26974e+06	4.69003	8.0743e+06	3.12966	0.966836
1.03396e+07	5.72789	3.813	5.82442	-0.358201	4.96937e+06	6.57374e+06	4.99231	1.17942e+06	3.18894	0.610815
7.43907e+06	5.50085	2.72274	6.06229	-0.078625	5.08059e+06	5.35824e+06	4.67129	1.56922e+07	2.46477	0.739634
7.85273e+06	4.00001	2.62111	6.63678	1.19058	2.61381e+06	1.91095e+06	3.47627	2.05193e+07	3.24115	0.95198
7.25556e+06	5.15385	3.16378	6.7045	1.9218	6.70231e+06	7.67644e+06	4.39722	1.76189e+07	2.34551	0.921744
1.62603e+07	5.10759	2.70226	6.35537	1.81249	804777	2.11822e+06	4.93633	1.25584e+07	2.01821	0.295084
1.18988e+07	5.65895	2.03387	6.55043	1.34349	1.39111e+07	9.47551e+06	4.42474	2.9024e+07	2.34308	0.830499
1.88564e+07	5.59474	2.60804	5.8568	0.233756	1.26748e+07	4.99385e+06	4.6315	2.84582e+07	4.4147	0.925946
1.9187e+07	5.11174	2.48444	6.63428	0.829883	1.81505e+07	9.78764e+06	4.14764	1.92247e+07	4.46575	0.496566
1.7006e+07	5.00486	3.52811	6.37099	1.30768	2.98612e+06	1.03696e+06	4.63795	1.7234e+06	4.14294	0.629576
1.6931e+07	5.84519	2.64146	6.26499	0.545383	1.04198e+07	2.03628e+06	4.47821	1.503e+07	2.33119	0.55678
9.6877e+06	5.06451	2.53916	6.14375	-1.31197	1.43154e+06	2.60304e+06	3.89295	2.10827e+07	2.67688	0.750268
1.92362e+07	6.19289	2.03052	6.37503	0.544855	1.41238e+07	6.28873e+06	4.28271	2.11304e+06	4.53755	0.857231
8.5544e+06	4.32664	2.52392	6.53013	1.38564	744766	6.98865e+06	3.75459	8.07178e+06	2.23858	0.086123
1.00573e+07	4.00106	2.73861	5.66269	-1.70402	3.45842e+06	988383	2.99505	40564.5	4.10006	0.985035
1.13541e+07	5.3429	2.00587	6.45514	0.777517	9.78217e+06	6.76812e+06	4.92967	1.57316e+07	3.92676	0.977986
1.65407e+07	4.81481	3.40235	5.47234	-1.5396	2.73783e+06	1.42408e+06	3.84464	2.08264e+07	2.52781	0.243086
1.25512e+07	4.93711	3.10711	6.16661	-1.5053	1.77548e+06	8.69662e+06	4.14321	1.24252e+07	3.49455	0.504199
6.42215e+06	4.45359	3.68369	6.39749	0.130877	4.20551e+06	8.27849e+06	3.76771	8.57418e+06	2.94649	0.596819
8.68304e+06	4.30658	3.4916	6.62257	0.533446	2.59751e+06	2.6279e+06	2.94956	9.38387e+06	3.36372	0.607483
8.77226e+06	4.76114	2.25275	6.63431	1.06794	1.83263e+07	6.67469e+06	4.41775	2.27407e+07	2.66012	0.93316
7.67256e+06	4.42389	3.31084	6.82202	1.36512	1.59538e+07	3.25668e+06	3.59918	1.86129e+07	4.06193	0.718213
1.75262e+07	4.19544	2.55343	6.13745	0.291328	9.27763e+06	3.18692e+06	3.48787	2.36262e+07	2.44997	0.841516
5.56256e+06	5.20361	3.24508	6.69947	0.102265	3.12547e+06	5.85425e+06	4.35054	1.7462e+07	2.15005	0.744185
1.08545e+07	4.2081	3.62434	6.30642	0.530224	9.25767e+06	4.05784e+06	3.62259	2.5413e+07	3.56883	0.422794
5.99441e+06	4.89185	3.13779	6.6122	1.04195	8.86789e+06	4.16946e+06	3.54833	1.51052e+07	2.86399	0.841842
8.36131e+06	4.69556	2.83936	5.59414	-0.454597	4.65804e+06	7.15009e+06	3.59609	3.74212e+06	3.05104	0.849347
1.57745e+07	5.16204	3.10292	5.69653	-1.90904	2.61869e+06	7.5772e+06	3.79236	1.68594e+07	4.11571	0.926408
1.43566e+07	5.2165	2.51004	6.50369	0.689726	1.75134e+07	4.51508e+06	4.88554	1.6581e+07	3.83757	0.822656
1.7616e+07	5.39286	3.06619	6.32642	0.298273	6.25775e+06	1.3547e+06	4.95526	1.68819e+07	3.38714	0.866798
8.76926e+06	5.22896	3.39659	6.54202	0.824143	1.04992e+07	3.58872e+06	4.24837	2.78232e+07	3.28998	0.435204
1.79809e+07	5.17122	2.71423	6.44372	0.530292	1.18563e+07	550157	4.86053	9.39223e+06	2.74289	0.524737
8.9924e+06	4.56396	2.64206	6.52775	1.0356	133688	1.01581e+06	3.26688	2.51785e+06	3.29376	0.735023
9.52574e+06	4.88778	2.26841	6.42736	0.103968	1.69491e+06	5.52798e+06	4.20346	2.25301e+07	2.93396	0.68632
1.77219e+07	5.472	2.61364	6.41884	-0.920481	1.61031e+06	2.3564e+06	4.52423	2.76565e+07	4.72913	0.817807
6.06504e+06	4.8056	3.31185	6.6792	0.52239	1.92721e+07	3.74596e+06	3.82728	1.10677e+07	3.48157	0.913007
8.62328e+06	4.01487	2.96277	6.61489	1.53985	2.98208e+06	918242	2.80929	5.41668e+06	3.65904	0.656446
1.41772e+07	5.03369	3.03253	6.59341	1.4865	5.05632e+06	6.34513e+06	4.90241	6.70475e+06	4.1653	0.807923
1.08078e+07	5.09891	2.79171	6.3055	0.607404	8.5288e+06	5.70977e+06	3.85628	2.90876e+07	2.0326	0.488348
1.47319e+07	4.46184	2.14566	5.2928	-1.81646	3.7006e+06	4.99036e+06	3.34212	1.30328e+07	2.40781	0.84018
6.08928e+06	5.29411	3.44712	6.76153	0.82771	1.59267e+07	5.93238e+06	4.62471	1.70103e+07	4.92585	0.751987
1.40323e+07	4.03234	3.40156	5.94367	-0.307756	3.30826e+06	1.99175e+06	3.36373	2.30302e+07	2.43958	0.332173
1.47514e+07	4.4797	3.18997	6.53917	1.3562	4.10321e+06	4.60973e+06	4.54323	1.78579e+07	3.11744	0.826686
7.02787e+06	4.77529	2.00277	5.25678	-0.940509	4.14592e+06	3.23386e+06	3.72833	2.15949e+07	4.02461	0.984191
1.6891e+07	5.10185	2.9388	5.67044	-1.66234	2.26767e+06	811770	4.35097	2.02889e+07	2.72591	0.956705
5.31625e+06	6.03456	2.34503	6.67799	0.215737	3.07419e+06	9.61626e+06	4.53897	1.5194e+07	2.48859	0.854572
9.29317e+06	4.35876	3.49799	6.55081	0.86723	759020	4.06302e+06	2.99633	1.679e+07	4.18873	0.871504
1.07223e+07	4.61067	2.04028	6.45028	0.444635	7.33447e+06	3.89262e+06	3.41027	2.18816e+07	3.61851	0.795873
1.7183e+06	4.67399	2.73419	5.08837	-1.18225	3.61125e+06	1.30681e+06	3.65139	5.30815e+06	2.56388	0.975208
9.88031e+06	4.12158	2.6411	6.69088	1.60608	1.76069e+07	5.29607e+06	3.43127	2.49469e+07	4.8859	0.617325
7.28746e+06	4.96817	3.44855	6.50755	0.83815	9.54088e+06	2.72516e+06	4.23913	9.89679e+06	2.89095	0.201457
3.81641e+06	5.5771	3.88318	6.33514	-1.41514	3.74874e+06	4.14537e+06	4.54776	5.65243e+06	2.81729	0.543995
1.22128e+07	4.68945	2.40632	6.63732	0.192736	2.11158e+06	1.71821e+06	3.99162	1.35669e+07	4.29348	0.77261
1.15648e+07	5.89373	3.01796	6.08618	0.151089	5.11574e+06	9.2381e+06	4.06205	1.63476e+07	3.30409	0.870518
1.3855e+07	5.22239	3.21903	6.58988	-1.03695	1.27726e+06	6.83495e+06	4.08089	2.97369e+07	3.99613	0.809169
1.0078e+07	4.05386	2.37341	6.66338	0.8711	8.74556e+06	5.48333e+06	3.08816	2.87654e+07	4.15786	0.538933
7.97675e+06	5.84802	3.37665	6.49031	1.51579	1.10238e+07	3.24882e+06	4.96552	2.67512e+06	2.89373	0.282268
9.74247e+06	5.82574	2.28044	6.71938	0.881025	83955.9	5.29089e+06	4.96348	2.24267e+07	3.16834	0.66817
9.2764e+06	5.68836	3.26878	6.40508	-0.193484	2.43151e+06	8.10555e+06	4.74037	2.36615e+07	2.4619	0.383172
1.76167e+07	5.35009	2.6875	6.43942	-0.027505	2.57049e+06	6.55424e+06	4.82123	2.6313e+07	3.97705	0.61253
4.13876e+06	5.67812	2.85161	6.75859	0.427739	1.46771e+06	1.59278e+06	4.98662	2.33639e+06	2.53665	0.479878
1.83558e+07	4.78739	3.45567	5.61221	-0.216195	5.4161e+06	2.10179e+06	3.59575	9.49631e+06	2.38208	0.677497
9.55539e+06	4.0951	2.08317	6.52894	0.884096	1.35822e+07	7.41152e+06	2.78346	2.82961e+07	4.29813	0.845492
7.22048e+06	5.64983	3.30042	6.5384	1.97805	7.29424e+06	7.44051e+06	4.58201	1.50325e+07	4.89552	0.820015
1.87746e+07	6.33702	3.6835	6.35703	0.633204	1.13997e+07	1.4507e+06	3.18484	2.0041e+07	4.68832	0.726815
7.11131e+06	5.51463	2.50102	6.71529	0.894735	6.41752e+06	9.36479e+06	4.59525	6.63423e+06	4.29838	0.712634
1.47812e+07	5.19401	3.55556	6.39558	1.33244	1.38347e+07	6.01118e+06	4.5448	2.06835e+07	3.31242	0.720009
6.60354e+06	4.26703	3.7085	6.50271	-1.5639	1.50523e+06	4.11773e+06	2.81885	2.52156e+06	3.86239	0.769017
9.8979e+06	4.40348	3.22326	6.67588	1.842	1.08704e+07	9.8002e+06	3.68549	1.51693e+07	3.7029	0.554138
4.46168e+06	5.26318	3.27157	6.7895	1.3191	1.97202e+07	7.50616e+06	4.11162	1.25656e+07	2.59372	0.862408
1.41755e+07	4.61169	3.09318	6.40214	-1.31112	1.58693e+06	3.86333e+06	3.28606	2.91751e+07	3.77621	0.681396
3.23931e+06	4.38158	3.30118	6.82786	0.233409	7.53279e+06	7.1426e+06	3.19608	2.81909e+07	2.62398	0.658113
6.92699e+06	5.04876	3.1435	5.81229	-1.52485	3.22933e+06	2.50138e+06	4.24051	5.61807e+06	3.31044	0.829309
1.31506e+07	4.43258	2.33531	6.44311	1.43989	1.14654e+07	2.00508e+06	4.37926	1.87026e+07	2.8061	0.853288
5.89714e+06	5.30014	3.32473	6.26259	0.431125	7.7876e+06	1.0047e+06	4.59074	1.96745e+07	2.6187	0.148014
1.76417e+07	5.69136	3.73773	6.50166	0.878804	4.06048e+06	6.07967e+06	4.93273	1.26321e+07	4.32198	0.484491
8.26879e+06	4.90079	2.46457	6.58839	1.61495	6.62257e+06	846627	4.26772	1.55604e+07	3.19658	0.694048
7.92039e+06	5.11901	3.03205	6.41669	0.136774	1.17297e+06	8.11246e+06	3.83785	1.68124e+07	2.42619	0.383627
1.47976e+07	4.58646	3.70621	6.14912	0.537042	1.66932e+07	3.60413e+06	3.40867	9.66631e+06	2.72093	0.77611
1.08428e+07	4.50301	2.40065	6.65867	1.22691	6.55299e+06	1.62683e+06	3.88661	1.80853e+07	3.6802	0.810689
1.81011e+07	5.69007	2.19069	6.33782	0.583128	1.88005e+07	7.67484e+06	4.54446	1.36445e+07	4.63196	0.645278
7.1391e+06	5.02379	3.52896	6.66332	0.600752	7.0742e+06	6.13602e+06	4.51625	1.55291e+07	2.72878	0.476608
3.45167e+06	4.88953	3.32608	6.52381	0.476217	1.17542e+07	7.69317e+06	3.50196	9.77223e+06	2.64764	0.661333
1.11344e+07	4.30405	3.20269	6.39103	0.356243	5.31007e+06	6.15119e+06	3.81154	1.06128e+07	2.80928	0.869031
1.58819e+07	4.4222	3.21126	6.13385	-1.26202	1.79085e+06	822878	3.97038	1.7896e+06	2.2678	0.752241
1.07539e+07	5.01783	2.7054	6.02134	-0.824075	2.33694e+06	5.49827e+06	4.34723	446615	4.06082	0.94144
3.81137e+06	6.28189	3.59009	6.6985	0.518781	1.57952e+07	5.59624e+06	4.51017	9.43271e+06	4.52685	0.920758
1.34779e+07	4.18871	3.25644	6.55811	1.65067	4.37765e+06	732565	3.59743	1.92693e+07	2.39843	0.39212
8.74573e+06	6.08543	2.90876	6.50786	1.56137	1.17043e+07	870104	4.94991	2.61838e+07	2.49955	0.711796
1.99391e+07	4.68156	2.12468	6.57909	1.01312	1.23284e+07	8.36356e+06	3.79672	1.70049e+07	3.93368	0.359054
6.53873e+06	4.88096	2.65002	6.4226	0.529447	1.60543e+07	8.61085e+06	3.5617	2.25568e+07	2.64778	0.834171
2.07108e+06	6.15727	2.67862	6.91464	-1.82314	1.53153e+07	6.31038e+06	3.91753	2.62598e+07	2.40513	0.908568
3.92856e+06	5.06679	3.49049	6.38022	0.540026	1.70951e+07	2.37335e+06	4.06744	1.6711e+07	3.17802	0.893898
1.13287e+07	4.1575	2.75385	6.56047	1.37065	1.55029e+07	3.53633e+06	3.18071	1.89623e+07	2.25394	0.353584
1.34933e+07	5.20931	2.38489	6.4751	-1.03164	419445	7.85385e+06	4.89665	7.34123e+06	3.37445	0.569441
6.08033e+06	4.11439	3.27965	6.66544	-0.07298	2.6515e+06	7.76325e+06	3.04705	4.6711e+06	4.50752	0.974505
9.60868e+06	5.33048	3.54678	6.49322	1.48999	4.33141e+06	3.38919e+06	4.90367	2.05184e+07	3.3563	0.29989
1.31495e+07	5.12455	2.70568	5.58856	-1.3477	3.26716e+06	1.18836e+06	4.18072	988733	2.81499	0.917188
1.37351e+07	4.21074	2.38617	6.4548	1.02912	1.31718e+07	8.0776e+06	3.30576	1.59527e+07	2.28836	0.543012
1.58231e+07	4.75484	3.25029	6.04853	-0.475488	2.12303e+06	1.00093e+06	3.88116	5.1969e+06	2.77069	0.246578
7.16287e+06	5.62572	3.13167	6.60349	-0.505991	444038	4.20986e+06	4.79995	4.01886e+06	4.91183	0.702709
7.5814e+06	4.30208	3.58506	6.56844	1.66956	9.89428e+06	9.18157e+06	3.46678	2.81294e+07	2.72438	0.064215
1.80453e+07	4.61966	3.8255	6.3559	0.823244	1.82872e+07	5.5932e+06	3.62415	2.88182e+07	3.28461	0.570627
1.57194e+07	4.41622	2.92501	6.2925	-0.856367	1.59953e+06	9.65512e+06	3.37268	2.85836e+07	4.39322	0.527683
1.50836e+07	4.7595	3.17026	6.59035	1.72859	1.55499e+07	6.64463e+06	4.27702	7.073e+06	2.74563	0.250188
3.58492e+06	6.1278	3.23546	6.56031	0.370724	9.29604e+06	3.25788e+06	4.9393	8.67257e+06	3.12783	0.893481
1.48975e+07	4.2362	2.97655	6.41922	-1.10262	277716	6.42591e+06	3.67972	2.21616e+07	4.11656	0.880358
1.2996e+07	4.17099	3.17695	6.48545	0.704785	8.19577e+06	3.38453e+06	3.55732	1.02504e+07	2.33007	0.07593
7.37438e+06	5.13221	2.80613	6.60817	-1.68269	2.12242e+06	9.2204e+06	4.10481	9.17723e+06	2.30004	0.739572
1.44987e+07	4.43078	3.66906	6.59296	1.43182	1.32584e+06	1.61598e+06	4.01293	2.33094e+07	3.11348	0.715927
1.39633e+07	4.74034	3.08084	6.48878	0.902293	1.35445e+07	7.39837e+06	4.54531	1.23173e+06	2.6961	0.806047
8.66181e+06	4.22532	2.02752	6.78424	-0.219152	981027	9.94271e+06	3.27688	1.4731e+07	3.07628	0.798222
9.56685e+06	5.13819	3.55114	6.65623	0.077857	299123	9.29704e+06	4.36313	1.85823e+07	3.26577	0.464491
1.41298e+07	4.00899	3.56191	6.13122	0.38618	1.23116e+07	2.75532e+06	3.08801	8.81528e+06	2.87531	0.17277
1.79465e+07	5.38255	2.44237	6.58114	1.02475	6.91401e+06	8.23158e+06	4.63194	1.19253e+07	3.27002	0.855799
9.59506e+06	4.05759	2.79716	6.70557	1.12866	1.66e+07	6.89426e+06	3.243	2.15503e+07	3.91393	0.686701
1.2542e+07	5.50343	2.94644	6.33708	0.611659	1.44175e+07	6.29965e+06	4.54946	7.18948e+06	3.30863	0.929381
8.24252e+06	5.26255	2.11026	6.72571	0.727782	6.34355e+06	5.50178e+06	4.46199	1.32487e+07	2.66937	0.588594
1.57792e+07	4.57205	3.61196	6.5438	0.716796	1.4519e+07	2.33295e+06	3.79451	2.20335e+07	2.86404	0.445233
8.56658e+06	4.97806	2.9761	6.24446	-1.20296	2.51648e+06	3.69278e+06	3.78229	91853.1	2.58555	0.476572
8.57077e+06	4.90037	3.77656	6.53555	1.90798	8.09308e+06	9.86547e+06	4.4002	7.24382e+06	3.72048	0.844646
9.7361e+06	4.67023	3.54218	5.32601	-0.881039	3.81708e+06	9.67976e+06	3.58303	2.9318e+07	2.87957	0.580125
9.56472e+06	5.32528	2.84255	6.61618	1.04844	5.71618e+06	7.31898e+06	4.78552	2.61029e+07	2.14162	0.074929
3.68233e+06	4.66426	3.50098	6.94478	1.6312	4.20515e+06	140473	3.50016	2.61621e+07	2.91819	0.761698
1.58588e+07	4.12565	2.2542	6.46129	1.13705	1.02221e+07	6.48168e+06	3.94765	1.14746e+07	4.04903	0.975284
8.28918e+06	5.61099	2.68103	6.64961	0.588153	9.07457e+06	3.2724e+06	4.15413	2.34095e+07	4.54178	0.846932
8.27463e+06	4.87493	3.14304	6.53703	0.689739	2.32062e+06	5.11236e+06	4.27011	7.86017e+06	2.82113	0.4938
7.69095e+06	5.18136	2.09931	6.60719	1.59981	4.64748e+06	1.97055e+06	4.19069	8.40531e+06	3.93792	0.875755
1.37369e+07	4.84332	3.24253	6.73846	1.33954	1.02016e+07	1.02909e+06	3.99194	2.28187e+07	3.29105	0.689199
1.11652e+07	4.72495	3.88712	5.9131	-1.02247	2.38326e+06	5.69817e+06	3.5793	4.7369e+06	4.84414	0.961168
1.38947e+06	5.07963	3.13974	5.11646	-1.18335	3.22037e+06	6.50673e+06	3.75466	9.74608e+06	3.42495	0.964107
5.34095e+06	5.05312	3.34972	6.18658	-0.654662	2.91528e+06	5.58439e+06	4.39935	1.88362e+07	2.41412	0.183201
7.67767e+06	4.85741	2.54611	6.63042	0.736766	7.63069e+06	5.30462e+06	4.42384	1.1128e+07	3.95671	0.955919
9.72818e+06	4.7457	2.95781	6.74222	0.929333	1.17815e+07	5.28382e+06	4.32661	5.99413e+06	3.12741	0.804901
1.12244e+07	5.2567	3.47877	6.18337	-0.852333	2.20728e+06	1.59418e+06	4.54312	2.3165e+07	2.45131	0.824641
1.56035e+07	4.48588	3.86708	6.3812	1.81822	4.56495e+06	599810	4.00218	2.86969e+07	4.60655	0.657803
1.32137e+07	5.26666	3.4724	6.04601	0.350443	6.73447e+06	5.57665e+06	4.04037	2.3983e+07	2.93534	0.755944
4.89953e+06	4.46081	3.60879	6.94181	0.632837	702694	959502	3.45153	1.3267e+06	3.05431	0.553921
7.8594e+06	6.41868	2.3179	6.73674	1.11418	7.85602e+06	3.44628e+06	3.31546	2.23063e+07	3.69617	0.83599
1.05614e+07	5.71645	2.86415	6.68759	1.61279	9.59449e+06	4.29026e+06	4.8827	2.99945e+07	3.94092	0.584457
4.22641e+06	6.14738	2.33373	6.8552	1.28605	1.28337e+07	2.49567e+06	4.21408	1.46617e+07	2.11955	0.803892
6.94602e+06	4.95921	3.74704	6.70124	-0.512057	1.40724e+06	7.29147e+06	4.35985	2.31003e+07	3.13472	0.476282
1.64273e+07	5.52222	3.43801	6.31318	0.416683	8.45878e+06	5.7438e+06	4.92726	6.41937e+06	4.43589	0.806989
1.11817e+07	4.13856	3.64707	6.54772	0.966251	8.41515e+06	926836	3.51109	5.54204e+06	2.99174	0.431331
1.14323e+07	5.77562	3.42095	6.79466	1.00762	1.25487e+07	3.87696e+06	4.80872	4.67971e+06	4.64189	0.813032
1.84159e+07	5.07547	2.98009	6.3968	1.57455	1.2969e+06	1.75462e+06	4.94402	6.73102e+06	2.97181	0.600227
9.30135e+06	5.35388	3.40515	6.63865	0.70491	1.17808e+07	6.15545e+06	4.60981	1.83001e+07	3.10239	0.720659
3.68974e+06	6.30082	2.37238	6.62775	0.164804	6.61716e+06	2.28932e+06	4.42504	4.66638e+06	4.2279	0.933296
1.22352e+07	4.79424	2.45439	6.64677	0.071173	167836	8.89084e+06	3.96639	1.64342e+07	3.66574	0.648718
4.68152e+06	5.29088	3.61847	6.96644	1.31293	1.48081e+07	6.72273e+06	4.29586	2.99436e+07	3.01702	0.844025
1.47084e+07	4.54151	2.84316	6.59573	-1.68701	442561	2.9513e+06	3.57399	1.137e+07	2.63111	0.602007
1.43586e+07	4.08254	2.45492	6.44975	1.87798	7.90573e+06	4.03011e+06	3.20754	2.76202e+07	3.77051	0.80103
